Linac Beam 
2.7598431189e+02 1.3466632915e+03 1.3466632915e+03 
2.7609252233e+02 1.3499278219e+03 1.3499278219e+03 
2.7620073278e+02 1.3509729818e+03 1.3509729818e+03 
2.7630894322e+02 1.3539240136e+03 1.3539240136e+03 
2.7641715367e+02 1.3554470874e+03 1.3554470874e+03 
2.7652536411e+02 1.3574664426e+03 1.3574664426e+03 
2.7663357456e+02 1.3598187270e+03 1.3598187270e+03 
2.7674178500e+02 1.3608013169e+03 1.3608013169e+03 
2.7684999544e+02 1.3637871946e+03 1.3637871946e+03 
2.7695820589e+02 1.3643630248e+03 1.3643630248e+03 
2.7706641633e+02 1.3643178197e+03 1.3643178197e+03 
2.7747079300e+02 1.3643175089e+03 1.3643175089e+03 
2.7772699300e+02 1.3643175089e+03 1.3643175089e+03 
2.7813699300e+02 1.3643175089e+03 1.3643175089e+03 
2.7873699300e+02 1.3643175089e+03 1.3643175089e+03 
2.7914699300e+02 1.3643175089e+03 1.3643175089e+03 
2.7940319300e+02 1.3643175089e+03 1.3643175089e+03 
2.7978789500e+02 1.3643175089e+03 1.3643175089e+03 
2.7989610544e+02 1.3642666606e+03 1.3642666606e+03 
2.8000431589e+02 1.3643657983e+03 1.3643657983e+03 
2.8011252633e+02 1.3676336425e+03 1.3676336425e+03 
2.8022073678e+02 1.3686783580e+03 1.3686783580e+03 
2.8032894722e+02 1.3716279658e+03 1.3716279658e+03 
2.8043715767e+02 1.3731528637e+03 1.3731528637e+03 
2.8054536811e+02 1.3751727345e+03 1.3751727345e+03 
2.8065357856e+02 1.3775187046e+03 1.3775187046e+03 
2.8076178900e+02 1.3784978204e+03 1.3784978204e+03 
2.8086999944e+02 1.3814726860e+03 1.3814726860e+03 
2.8097820989e+02 1.3820584502e+03 1.3820584502e+03 
2.8108642033e+02 1.3820135526e+03 1.3820135526e+03 
2.8128789500e+02 1.3820132356e+03 1.3820132356e+03 
2.8139610544e+02 1.3819623658e+03 1.3819623658e+03 
2.8150431589e+02 1.3820736344e+03 1.3820736344e+03 
2.8161252633e+02 1.3853443945e+03 1.3853443945e+03 
2.8172073678e+02 1.3863886211e+03 1.3863886211e+03 
2.8182894722e+02 1.3893368230e+03 1.3893368230e+03 
2.8193715767e+02 1.3908633919e+03 1.3908633919e+03 
2.8204536811e+02 1.3928838029e+03 1.3928838029e+03 
2.8215357856e+02 1.3952234558e+03 1.3952234558e+03 
2.8226178900e+02 1.3961991341e+03 1.3961991341e+03 
2.8236999944e+02 1.3991629444e+03 1.3991629444e+03 
2.8247820989e+02 1.3997583746e+03 1.3997583746e+03 
2.8258642033e+02 1.3997137861e+03 1.3997137861e+03 
2.8278789500e+02 1.3997134632e+03 1.3997134632e+03 
2.8289610544e+02 1.3996625819e+03 1.3996625819e+03 
2.8300431589e+02 1.3997853725e+03 1.3997853725e+03 
2.8311252633e+02 1.4030586575e+03 1.4030586575e+03 
2.8322073678e+02 1.4041023350e+03 1.4041023350e+03 
2.8332894722e+02 1.4070492652e+03 1.4070492652e+03 
2.8343715767e+02 1.4085770815e+03 1.4085770815e+03 
2.8354536811e+02 1.4105981629e+03 1.4105981629e+03 
2.8365357856e+02 1.4129311315e+03 1.4129311315e+03 
2.8376178900e+02 1.4139033325e+03 1.4139033325e+03 
2.8386999944e+02 1.4168557783e+03 1.4168557783e+03 
2.8397820989e+02 1.4174607831e+03 1.4174607831e+03 
2.8408642033e+02 1.4174165100e+03 1.4174165100e+03 
2.8428789500e+02 1.4174161812e+03 1.4174161812e+03 
2.8439610544e+02 1.4173652974e+03 1.4173652974e+03 
2.8450431589e+02 1.4174992902e+03 1.4174992902e+03 
2.8461252633e+02 1.4207747840e+03 1.4207747840e+03 
2.8472073678e+02 1.4218178876e+03 1.4218178876e+03 
2.8482894722e+02 1.4247635364e+03 1.4247635364e+03 
2.8493715767e+02 1.4262925587e+03 1.4262925587e+03 
2.8504536811e+02 1.4283142941e+03 1.4283142941e+03 
2.8515357856e+02 1.4306407047e+03 1.4306407047e+03 
2.8526178900e+02 1.4316094891e+03 1.4316094891e+03 
2.8536999944e+02 1.4345506331e+03 1.4345506331e+03 
2.8547820989e+02 1.4351649008e+03 1.4351649008e+03 
2.8558642033e+02 1.4351209422e+03 1.4351209422e+03 
2.8599079700e+02 1.4351206078e+03 1.4351206078e+03 
2.8624699700e+02 1.4351206078e+03 1.4351206078e+03 
2.8665699700e+02 1.4351206078e+03 1.4351206078e+03 
2.8725699700e+02 1.4351206078e+03 1.4351206078e+03 
2.8766699700e+02 1.4351206078e+03 1.4351206078e+03 
2.8792319700e+02 1.4351206078e+03 1.4351206078e+03 
2.8830789900e+02 1.4351206078e+03 1.4351206078e+03 
2.8841610944e+02 1.4350697301e+03 1.4350697301e+03 
2.8852431989e+02 1.4352146182e+03 1.4352146182e+03 
2.8863253033e+02 1.4384920271e+03 1.4384920271e+03 
2.8874074078e+02 1.4395345350e+03 1.4395345350e+03 
2.8884895122e+02 1.4424788936e+03 1.4424788936e+03 
2.8895716167e+02 1.4440090857e+03 1.4440090857e+03 
2.8906537211e+02 1.4460314579e+03 1.4460314579e+03 
2.8917358256e+02 1.4483514394e+03 1.4483514394e+03 
2.8928179300e+02 1.4493168686e+03 1.4493168686e+03 
2.8939000344e+02 1.4522467856e+03 1.4522467856e+03 
2.8949821389e+02 1.4528700143e+03 1.4528700143e+03 
2.8960642433e+02 1.4528263693e+03 1.4528263693e+03 
2.8980789900e+02 1.4528260295e+03 1.4528260295e+03 
2.8991610944e+02 1.4527751655e+03 1.4527751655e+03 
2.9002431989e+02 1.4529306560e+03 1.4529306560e+03 
2.9013253033e+02 1.4562097065e+03 1.4562097065e+03 
2.9024074078e+02 1.4572515998e+03 1.4572515998e+03 
2.9034895122e+02 1.4601946595e+03 1.4601946595e+03 
2.9045716167e+02 1.4617259916e+03 1.4617259916e+03 
2.9056537211e+02 1.4637489821e+03 1.4637489821e+03 
2.9067358256e+02 1.4660626674e+03 1.4660626674e+03 
2.9078179300e+02 1.4670248033e+03 1.4670248033e+03 
2.9089000344e+02 1.4699435805e+03 1.4699435805e+03 
2.9099821389e+02 1.4705754775e+03 1.4705754775e+03 
2.9110642433e+02 1.4705321446e+03 1.4705321446e+03 
2.9130789900e+02 1.4705317996e+03 1.4705317996e+03 
2.9141610944e+02 1.4704809565e+03 1.4704809565e+03 
2.9152431989e+02 1.4706467702e+03 1.4706467702e+03 
2.9163253033e+02 1.4739272077e+03 1.4739272077e+03 
2.9174074078e+02 1.4749684700e+03 1.4749684700e+03 
2.9184895122e+02 1.4779102214e+03 1.4779102214e+03 
2.9195716167e+02 1.4794426709e+03 1.4794426709e+03 
2.9206537211e+02 1.4814662596e+03 1.4814662596e+03 
2.9217358256e+02 1.4837737866e+03 1.4837737866e+03 
2.9228179300e+02 1.4847326920e+03 1.4847326920e+03 
2.9239000344e+02 1.4876404295e+03 1.4876404295e+03 
2.9249821389e+02 1.4882807103e+03 1.4882807103e+03 
2.9260642433e+02 1.4882376877e+03 1.4882376877e+03 
2.9280789900e+02 1.4882373377e+03 1.4882373377e+03 
2.9291610944e+02 1.4881865220e+03 1.4881865220e+03 
2.9302431989e+02 1.4883623756e+03 1.4883623756e+03 
2.9313253033e+02 1.4916439624e+03 1.4916439624e+03 
2.9324074078e+02 1.4926845782e+03 1.4926845782e+03 
2.9334895122e+02 1.4956250219e+03 1.4956250219e+03 
2.9345716167e+02 1.4971585489e+03 1.4971585489e+03 
2.9356537211e+02 1.4991827232e+03 1.4991827232e+03 
2.9367358256e+02 1.5014842027e+03 1.5014842027e+03 
2.9378179300e+02 1.5024399342e+03 1.5024399342e+03 
2.9389000344e+02 1.5053367184e+03 1.5053367184e+03 
2.9399821389e+02 1.5059851203e+03 1.5059851203e+03 
2.9410642433e+02 1.5059424062e+03 1.5059424062e+03 
2.9451080100e+02 1.5059420514e+03 1.5059420514e+03 
2.9476700100e+02 1.5059420514e+03 1.5059420514e+03 
2.9517700100e+02 1.5059420514e+03 1.5059420514e+03 
2.9577700100e+02 1.5059420514e+03 1.5059420514e+03 
2.9618700100e+02 1.5059420514e+03 1.5059420514e+03 
2.9644320100e+02 1.5059420514e+03 1.5059420514e+03 
2.9682790300e+02 1.5059420514e+03 1.5059420514e+03 
2.9693611344e+02 1.5058912692e+03 1.5058912692e+03 
2.9704432389e+02 1.5060768937e+03 1.5060768937e+03 
2.9715253433e+02 1.5093594089e+03 1.5093594089e+03 
2.9726074478e+02 1.5103993652e+03 1.5103993652e+03 
2.9736895522e+02 1.5133385003e+03 1.5133385003e+03 
2.9747716567e+02 1.5148730734e+03 1.5148730734e+03 
2.9758537611e+02 1.5168978186e+03 1.5168978186e+03 
2.9769358656e+02 1.5191933683e+03 1.5191933683e+03 
2.9780179700e+02 1.5201459837e+03 1.5201459837e+03 
2.9791000744e+02 1.5230319136e+03 1.5230319136e+03 
2.9801821789e+02 1.5236881801e+03 1.5236881801e+03 
2.9812642833e+02 1.5236457725e+03 1.5236457725e+03 
2.9832790300e+02 1.5236454131e+03 1.5236454131e+03 
2.9843611344e+02 1.5235946699e+03 1.5235946699e+03 
2.9854432389e+02 1.5237898112e+03 1.5237898112e+03 
2.9865253433e+02 1.5270730490e+03 1.5270730490e+03 
2.9876074478e+02 1.5281123348e+03 1.5281123348e+03 
2.9886895522e+02 1.5310501581e+03 1.5310501581e+03 
2.9897716567e+02 1.5325857552e+03 1.5325857552e+03 
2.9908537611e+02 1.5346110540e+03 1.5346110540e+03 
2.9919358656e+02 1.5369008002e+03 1.5369008002e+03 
2.9930179700e+02 1.5378503588e+03 1.5378503588e+03 
2.9941000744e+02 1.5407255465e+03 1.5407255465e+03 
2.9951821789e+02 1.5413894265e+03 1.5413894265e+03 
2.9962642833e+02 1.5413473229e+03 1.5413473229e+03 
2.9982790300e+02 1.5413469591e+03 1.5413469591e+03 
2.9993611344e+02 1.5412962601e+03 1.5412962601e+03 
3.0004432389e+02 1.5415006786e+03 1.5415006786e+03 
3.0015253433e+02 1.5447844468e+03 1.5447844468e+03 
3.0026074478e+02 1.5458230532e+03 1.5458230532e+03 
3.0036895522e+02 1.5487595589e+03 1.5487595589e+03 
3.0047716567e+02 1.5502961676e+03 1.5502961676e+03 
3.0058537611e+02 1.5523219998e+03 1.5523219998e+03 
3.0069358656e+02 1.5546060781e+03 1.5546060781e+03 
3.0080179700e+02 1.5555526411e+03 1.5555526411e+03 
3.0091000744e+02 1.5584172125e+03 1.5584172125e+03 
3.0101821789e+02 1.5590884596e+03 1.5590884596e+03 
3.0112642833e+02 1.5590466573e+03 1.5590466573e+03 
3.0132790300e+02 1.5590462892e+03 1.5590462892e+03 
3.0143611344e+02 1.5589956392e+03 1.5589956392e+03 
3.0154432389e+02 1.5592090923e+03 1.5592090923e+03 
3.0165253433e+02 1.5624932121e+03 1.5624932121e+03 
3.0176074478e+02 1.5635311308e+03 1.5635311308e+03 
3.0186895522e+02 1.5664663213e+03 1.5664663213e+03 
3.0197716567e+02 1.5680039146e+03 1.5680039146e+03 
3.0208537611e+02 1.5700302666e+03 1.5700302666e+03 
3.0219358656e+02 1.5723087890e+03 1.5723087890e+03 
3.0230179700e+02 1.5732524117e+03 1.5732524117e+03 
3.0241000744e+02 1.5761064789e+03 1.5761064789e+03 
3.0251821789e+02 1.5767848651e+03 1.5767848651e+03 
3.0262642833e+02 1.5767433614e+03 1.5767433614e+03 
3.0303080500e+02 1.5767429891e+03 1.5767429891e+03 
3.0328700500e+02 1.5767429891e+03 1.5767429891e+03 
3.0369700500e+02 1.5767429891e+03 1.5767429891e+03 
3.0429700500e+02 1.5767429891e+03 1.5767429891e+03 
3.0470700500e+02 1.5767429891e+03 1.5767429891e+03 
3.0496320500e+02 1.5767429891e+03 1.5767429891e+03 
3.0534790700e+02 1.5767429891e+03 1.5767429891e+03 
3.0545611744e+02 1.5766923923e+03 1.5766923923e+03 
3.0556432789e+02 1.5769146344e+03 1.5769146344e+03 
3.0567253833e+02 1.5801989410e+03 1.5801989410e+03 
3.0578074878e+02 1.5812361645e+03 1.5812361645e+03 
3.0588895922e+02 1.5841700504e+03 1.5841700504e+03 
3.0599716967e+02 1.5857085875e+03 1.5857085875e+03 
3.0610538011e+02 1.5877354518e+03 1.5877354518e+03 
3.0621359056e+02 1.5900085069e+03 1.5900085069e+03 
3.0632180100e+02 1.5909492393e+03 1.5909492393e+03 
3.0643001144e+02 1.5937928999e+03 1.5937928999e+03 
3.0653822189e+02 1.5944782143e+03 1.5944782143e+03 
3.0664643233e+02 1.5944370067e+03 1.5944370067e+03 
3.0684790700e+02 1.5944366305e+03 1.5944366305e+03 
3.0695611744e+02 1.5943860907e+03 1.5943860907e+03 
3.0706432789e+02 1.5946168916e+03 1.5946168916e+03 
3.0717253833e+02 1.5979012313e+03 1.5979012313e+03 
3.0728074878e+02 1.5989377539e+03 1.5989377539e+03 
3.0738895922e+02 1.6018703421e+03 1.6018703421e+03 
3.0749716967e+02 1.6034097937e+03 1.6034097937e+03 
3.0760538011e+02 1.6054371591e+03 1.6054371591e+03 
3.0771359056e+02 1.6077048478e+03 1.6077048478e+03 
3.0782180100e+02 1.6086427419e+03 1.6086427419e+03 
3.0793001144e+02 1.6114761076e+03 1.6114761076e+03 
3.0803822189e+02 1.6121681417e+03 1.6121681417e+03 
3.0814643233e+02 1.6121272274e+03 1.6121272274e+03 
3.0834790700e+02 1.6121268473e+03 1.6121268473e+03 
3.0845611744e+02 1.6120763684e+03 1.6120763684e+03 
3.0856432789e+02 1.6123155314e+03 1.6123155314e+03 
3.0867253833e+02 1.6155997578e+03 1.6155997578e+03 
3.0878074878e+02 1.6166355759e+03 1.6166355759e+03 
3.0888895922e+02 1.6195668566e+03 1.6195668566e+03 
3.0899716967e+02 1.6211072304e+03 1.6211072304e+03 
3.0910538011e+02 1.6231350725e+03 1.6231350725e+03 
3.0921359056e+02 1.6253975435e+03 1.6253975435e+03 
3.0932180100e+02 1.6263326617e+03 1.6263326617e+03 
3.0943001144e+02 1.6291558885e+03 1.6291558885e+03 
3.0953822189e+02 1.6298544215e+03 1.6298544215e+03 
3.0964643233e+02 1.6298137968e+03 1.6298137968e+03 
3.0984790700e+02 1.6298134131e+03 1.6298134131e+03 
3.0995611744e+02 1.6297629981e+03 1.6297629981e+03 
3.1006432789e+02 1.6300102879e+03 1.6300102879e+03 
3.1017253833e+02 1.6332942711e+03 1.6332942711e+03 
3.1028074878e+02 1.6343293804e+03 1.6343293804e+03 
3.1038895922e+02 1.6372593752e+03 1.6372593752e+03 
3.1049716967e+02 1.6388006168e+03 1.6388006168e+03 
3.1060538011e+02 1.6408289354e+03 1.6408289354e+03 
3.1071359056e+02 1.6430862472e+03 1.6430862472e+03 
3.1082180100e+02 1.6440186313e+03 1.6440186313e+03 
3.1093001144e+02 1.6468318025e+03 1.6468318025e+03 
3.1103822189e+02 1.6475366567e+03 1.6475366567e+03 
3.1114643233e+02 1.6474963193e+03 1.6474963193e+03 
3.1155080900e+02 1.6474959320e+03 1.6474959320e+03 
3.1180700900e+02 1.6474959320e+03 1.6474959320e+03 
3.1221700900e+02 1.6474959320e+03 1.6474959320e+03 
3.1281700900e+02 1.6474959320e+03 1.6474959320e+03 
3.1322700900e+02 1.6474959320e+03 1.6474959320e+03 
3.1348320900e+02 1.6474959320e+03 1.6474959320e+03 
3.1386791100e+02 1.6474959320e+03 1.6474959320e+03 
3.1397612144e+02 1.6474455842e+03 1.6474455842e+03 
3.1408433189e+02 1.6477008172e+03 1.6477008172e+03 
3.1419254233e+02 1.6509844296e+03 1.6509844296e+03 
3.1430075278e+02 1.6520188285e+03 1.6520188285e+03 
3.1440896322e+02 1.6549475292e+03 1.6549475292e+03 
3.1451717367e+02 1.6564896470e+03 1.6564896470e+03 
3.1462538411e+02 1.6585184189e+03 1.6585184189e+03 
3.1473359456e+02 1.6607707144e+03 1.6607707144e+03 
3.1484180500e+02 1.6617004247e+03 1.6617004247e+03 
3.1495001544e+02 1.6645036987e+03 1.6645036987e+03 
3.1505822589e+02 1.6652146693e+03 1.6652146693e+03 
3.1516643633e+02 1.6651746152e+03 1.6651746152e+03 
3.1536791100e+02 1.6651742246e+03 1.6651742246e+03 
3.1547612144e+02 1.6651239464e+03 1.6651239464e+03 
3.1558433189e+02 1.6653869010e+03 1.6653869010e+03 
3.1569254233e+02 1.6686700321e+03 1.6686700321e+03 
3.1580075278e+02 1.6697037180e+03 1.6697037180e+03 
3.1590896322e+02 1.6726311483e+03 1.6726311483e+03 
3.1601717367e+02 1.6741740895e+03 1.6741740895e+03 
3.1612538411e+02 1.6762033153e+03 1.6762033153e+03 
3.1623359456e+02 1.6784506482e+03 1.6784506482e+03 
3.1634180500e+02 1.6793777242e+03 1.6793777242e+03 
3.1645001544e+02 1.6821711857e+03 1.6821711857e+03 
3.1655822589e+02 1.6828881092e+03 1.6828881092e+03 
3.1666643633e+02 1.6828483360e+03 1.6828483360e+03 
3.1686791100e+02 1.6828479421e+03 1.6828479421e+03 
3.1697612144e+02 1.6827977362e+03 1.6827977362e+03 
3.1708433189e+02 1.6830682425e+03 1.6830682425e+03 
3.1719254233e+02 1.6863507808e+03 1.6863507808e+03 
3.1730075278e+02 1.6873837537e+03 1.6873837537e+03 
3.1740896322e+02 1.6903099057e+03 1.6903099057e+03 
3.1751717367e+02 1.6918536813e+03 1.6918536813e+03 
3.1762538411e+02 1.6938833382e+03 1.6938833382e+03 
3.1773359456e+02 1.6961258488e+03 1.6961258488e+03 
3.1784180500e+02 1.6970503493e+03 1.6970503493e+03 
3.1795001544e+02 1.6998341602e+03 1.6998341602e+03 
3.1805822589e+02 1.7005568451e+03 1.7005568451e+03 
3.1816643633e+02 1.7005173488e+03 1.7005173488e+03 
3.1836791100e+02 1.7005169517e+03 1.7005169517e+03 
3.1847612144e+02 1.7004668204e+03 1.7004668204e+03 
3.1858433189e+02 1.7007446885e+03 1.7007446885e+03 
3.1869254233e+02 1.7040265356e+03 1.7040265356e+03 
3.1880075278e+02 1.7050587952e+03 1.7050587952e+03 
3.1890896322e+02 1.7079836799e+03 1.7079836799e+03 
3.1901717367e+02 1.7095282655e+03 1.7095282655e+03 
3.1912538411e+02 1.7115583446e+03 1.7115583446e+03 
3.1923359456e+02 1.7137961200e+03 1.7137961200e+03 
3.1934180500e+02 1.7147180912e+03 1.7147180912e+03 
3.1945001544e+02 1.7174923700e+03 1.7174923700e+03 
3.1955822589e+02 1.7182206512e+03 1.7182206512e+03 
3.1966643633e+02 1.7181814286e+03 1.7181814286e+03 
3.2007081300e+02 1.7181810284e+03 1.7181810284e+03 
3.2032701300e+02 1.7181810284e+03 1.7181810284e+03 
3.2073701300e+02 1.7181810284e+03 1.7181810284e+03 
3.2133701300e+02 1.7181810284e+03 1.7181810284e+03 
3.2174701300e+02 1.7181810284e+03 1.7181810284e+03 
3.2200321300e+02 1.7181810284e+03 1.7181810284e+03 
3.2238791500e+02 1.7181810284e+03 1.7181810284e+03 
3.2249612544e+02 1.7181309735e+03 1.7181309735e+03 
3.2260433589e+02 1.7184160119e+03 1.7184160119e+03 
3.2271254633e+02 1.7216970789e+03 1.7216970789e+03 
3.2282075678e+02 1.7227286256e+03 1.7227286256e+03 
3.2292896722e+02 1.7256522602e+03 1.7256522602e+03 
3.2303717767e+02 1.7271976214e+03 1.7271976214e+03 
3.2314538811e+02 1.7292281181e+03 1.7292281181e+03 
3.2325359856e+02 1.7314612278e+03 1.7314612278e+03 
3.2336180900e+02 1.7323807115e+03 1.7323807115e+03 
3.2347001944e+02 1.7351455629e+03 1.7351455629e+03 
3.2357822989e+02 1.7358792874e+03 1.7358792874e+03 
3.2368644033e+02 1.7358403355e+03 1.7358403355e+03 
3.2388791500e+02 1.7358399323e+03 1.7358399323e+03 
3.2399612544e+02 1.7357899557e+03 1.7357899557e+03 
3.2410433589e+02 1.7360819889e+03 1.7360819889e+03 
3.2421254633e+02 1.7393621913e+03 1.7393621913e+03 
3.2432075678e+02 1.7403930261e+03 1.7403930261e+03 
3.2442896722e+02 1.7433154209e+03 1.7433154209e+03 
3.2453717767e+02 1.7448615383e+03 1.7448615383e+03 
3.2464538811e+02 1.7468924431e+03 1.7468924431e+03 
3.2475359856e+02 1.7491209752e+03 1.7491209752e+03 
3.2486180900e+02 1.7500380168e+03 1.7500380168e+03 
3.2497001944e+02 1.7527935636e+03 1.7527935636e+03 
3.2507822989e+02 1.7535325761e+03 1.7535325761e+03 
3.2518644033e+02 1.7534938915e+03 1.7534938915e+03 
3.2538791500e+02 1.7534934855e+03 1.7534934855e+03 
3.2549612544e+02 1.7534435888e+03 1.7534435888e+03 
3.2560433589e+02 1.7537424576e+03 1.7537424576e+03 
3.2571254633e+02 1.7570217140e+03 1.7570217140e+03 
3.2582075678e+02 1.7580518389e+03 1.7580518389e+03 
3.2592896722e+02 1.7609729964e+03 1.7609729964e+03 
3.2603717767e+02 1.7625198663e+03 1.7625198663e+03 
3.2614538811e+02 1.7645511643e+03 1.7645511643e+03 
3.2625359856e+02 1.7667752260e+03 1.7667752260e+03 
3.2636180900e+02 1.7676898750e+03 1.7676898750e+03 
3.2647001944e+02 1.7704362588e+03 1.7704362588e+03 
3.2657822989e+02 1.7711804018e+03 1.7711804018e+03 
3.2668644033e+02 1.7711419809e+03 1.7711419809e+03 
3.2688791500e+02 1.7711415721e+03 1.7711415721e+03 
3.2699612544e+02 1.7710917569e+03 1.7710917569e+03 
3.2710433589e+02 1.7713973004e+03 1.7713973004e+03 
3.2721254633e+02 1.7746755370e+03 1.7746755370e+03 
3.2732075678e+02 1.7757049541e+03 1.7757049541e+03 
3.2742896722e+02 1.7786248823e+03 1.7786248823e+03 
3.2753717767e+02 1.7801724919e+03 1.7801724919e+03 
3.2764538811e+02 1.7822041720e+03 1.7822041720e+03 
3.2775359856e+02 1.7844238551e+03 1.7844238551e+03 
3.2786180900e+02 1.7853361569e+03 1.7853361569e+03 
3.2797001944e+02 1.7880735067e+03 1.7880735067e+03 
3.2807822989e+02 1.7888226335e+03 1.7888226335e+03 
3.2818644033e+02 1.7887844728e+03 1.7887844728e+03 
3.2859081700e+02 1.7887840614e+03 1.7887840614e+03 
3.2884701700e+02 1.7887840614e+03 1.7887840614e+03 
3.2925701700e+02 1.7887840614e+03 1.7887840614e+03 
3.2985701700e+02 1.7887840614e+03 1.7887840614e+03 
3.3026701700e+02 1.7887840614e+03 1.7887840614e+03 
3.3052321700e+02 1.7887840614e+03 1.7887840614e+03 
3.3090791900e+02 1.7887840614e+03 1.7887840614e+03 
3.3101612944e+02 1.7887343286e+03 1.7887343286e+03 
3.3112433989e+02 1.7890463667e+03 1.7890463667e+03 
3.3123255033e+02 1.7923235236e+03 1.7923235236e+03 
3.3134076078e+02 1.7933522354e+03 1.7933522354e+03 
3.3144897122e+02 1.7962709610e+03 1.7962709610e+03 
3.3155718167e+02 1.7978192641e+03 1.7978192641e+03 
3.3166539211e+02 1.7998513284e+03 1.7998513284e+03 
3.3177360256e+02 1.8020666735e+03 1.8020666735e+03 
3.3188181300e+02 1.8029766611e+03 1.8029766611e+03 
3.3199002344e+02 1.8057050615e+03 1.8057050615e+03 
3.3209823389e+02 1.8064590485e+03 1.8064590485e+03 
3.3220644433e+02 1.8064211452e+03 1.8064211452e+03 
3.3240791900e+02 1.8064207312e+03 1.8064207312e+03 
3.3251612944e+02 1.8063710823e+03 1.8063710823e+03 
3.3262433989e+02 1.8066894868e+03 1.8066894868e+03 
3.3273255033e+02 1.8099654932e+03 1.8099654932e+03 
3.3284076078e+02 1.8109935031e+03 1.8109935031e+03 
3.3294897122e+02 1.8139110173e+03 1.8139110173e+03 
3.3305718167e+02 1.8154600338e+03 1.8154600338e+03 
3.3316539211e+02 1.8174924600e+03 1.8174924600e+03 
3.3327360256e+02 1.8197036005e+03 1.8197036005e+03 
3.3338181300e+02 1.8206113283e+03 1.8206113283e+03 
3.3349002344e+02 1.8233309483e+03 1.8233309483e+03 
3.3359823389e+02 1.8240896421e+03 1.8240896421e+03 
3.3370644433e+02 1.8240519920e+03 1.8240519920e+03 
3.3390791900e+02 1.8240515755e+03 1.8240515755e+03 
3.3401612944e+02 1.8240020114e+03 1.8240020114e+03 
3.3412433989e+02 1.8243266171e+03 1.8243266171e+03 
3.3423255033e+02 1.8276014217e+03 1.8276014217e+03 
3.3434076078e+02 1.8286287330e+03 1.8286287330e+03 
3.3444897122e+02 1.8315450592e+03 1.8315450592e+03 
3.3455718167e+02 1.8330947514e+03 1.8330947514e+03 
3.3466539211e+02 1.8351275392e+03 1.8351275392e+03 
3.3477360256e+02 1.8373345226e+03 1.8373345226e+03 
3.3488181300e+02 1.8382400242e+03 1.8382400242e+03 
3.3499002344e+02 1.8409509563e+03 1.8409509563e+03 
3.3509823389e+02 1.8417142389e+03 1.8417142389e+03 
3.3520644433e+02 1.8416768391e+03 1.8416768391e+03 
3.3540791900e+02 1.8416764203e+03 1.8416764203e+03 
3.3551612944e+02 1.8416269419e+03 1.8416269419e+03 
3.3562433989e+02 1.8419576180e+03 1.8419576180e+03 
3.3573255033e+02 1.8452311631e+03 1.8452311631e+03 
3.3584076078e+02 1.8462577795e+03 1.8462577795e+03 
3.3594897122e+02 1.8491729182e+03 1.8491729182e+03 
3.3605718167e+02 1.8507232905e+03 1.8507232905e+03 
3.3616539211e+02 1.8527564244e+03 1.8527564244e+03 
3.3627360256e+02 1.8549593565e+03 1.8549593565e+03 
3.3638181300e+02 1.8558626788e+03 1.8558626788e+03 
3.3649002344e+02 1.8585650689e+03 1.8585650689e+03 
3.3659823389e+02 1.8593328054e+03 1.8593328054e+03 
3.3670644433e+02 1.8592956522e+03 1.8592956522e+03 
3.3711082100e+02 1.8592952310e+03 1.8592952310e+03 
3.3736702100e+02 1.8592952310e+03 1.8592952310e+03 
3.3777702100e+02 1.8592952310e+03 1.8592952310e+03 
3.3837702100e+02 1.8592952310e+03 1.8592952310e+03 
3.3878702100e+02 1.8592952310e+03 1.8592952310e+03 
3.3904322100e+02 1.8592952310e+03 1.8592952310e+03 
3.3942792300e+02 1.8592952310e+03 1.8592952310e+03 
3.3953613344e+02 1.8592458389e+03 1.8592458389e+03 
3.3964434389e+02 1.8595824356e+03 1.8595824356e+03 
3.3975255433e+02 1.8628546767e+03 1.8628546767e+03 
3.3986076478e+02 1.8638806024e+03 1.8638806024e+03 
3.3996897522e+02 1.8667945725e+03 1.8667945725e+03 
3.4007718567e+02 1.8683455967e+03 1.8683455967e+03 
3.4018539611e+02 1.8703790739e+03 1.8703790739e+03 
3.4029360656e+02 1.8725780109e+03 1.8725780109e+03 
3.4040181700e+02 1.8734791888e+03 1.8734791888e+03 
3.4051002744e+02 1.8761731387e+03 1.8761731387e+03 
3.4061823789e+02 1.8769452156e+03 1.8769452156e+03 
3.4072644833e+02 1.8769083057e+03 1.8769083057e+03 
3.4092792300e+02 1.8769078824e+03 1.8769078824e+03 
3.4103613344e+02 1.8768585773e+03 1.8768585773e+03 
3.4114434389e+02 1.8772009611e+03 1.8772009611e+03 
3.4125255433e+02 1.8804718530e+03 1.8804718530e+03 
3.4136076478e+02 1.8814970923e+03 1.8814970923e+03 
3.4146897522e+02 1.8844099032e+03 1.8844099032e+03 
3.4157718567e+02 1.8859615692e+03 1.8859615692e+03 
3.4168539611e+02 1.8879953803e+03 1.8879953803e+03 
3.4179360656e+02 1.8901904019e+03 1.8901904019e+03 
3.4190181700e+02 1.8910894753e+03 1.8910894753e+03 
3.4201002744e+02 1.8937751087e+03 1.8937751087e+03 
3.4211823789e+02 1.8945514075e+03 1.8945514075e+03 
3.4222644833e+02 1.8945147377e+03 1.8945147377e+03 
3.4242792300e+02 1.8945143122e+03 1.8945143122e+03 
3.4253613344e+02 1.8944650946e+03 1.8944650946e+03 
